,id,name,lat,lon,amenity,opening_hours,website,phone,cuisine
150,272529037,Starbucks,48.1588383,11.5855426,cafe,"Mo-Th 06:30-21:30; Fr 06:30-22:00; Sa 08:00-22:00; Su,PH 08:00-21:30","[nan, nan, nan, nan]",,"['coffee_shop', nan, nan]"
151,272633804,Nestroy Garten,48.1221627,11.5310608,restaurant,"Mo-Su, PH 10:30-22:00","['https://www.nestroygarten.de/', nan, nan, nan]",+49 897601355,"[nan, nan, nan]"
152,274371803,Shoya,48.1373606,11.5792547,restaurant,"Mo-Tu 12:00-15:00, 17:00-23:00; Fr-Sa 12:00-23:00","[nan, nan, nan, nan]",,"['japanese', nan, nan]"
153,274371805,Xaver's,48.1340931,11.5798686,restaurant,,"['https://xaver-s.de/menu/speisekarte/', nan, nan, nan]",,"[nan, nan, nan]"
154,274380373,Ha-Noi City,48.156733,11.5752813,restaurant,Mo-Sa 11:00-22:00,"[nan, nan, nan, nan]",+49 (0) 89 273 705 95,"['vietnamese', nan, nan]"
155,274617187,Marinella,48.1331035,11.6072835,restaurant,"Mo-Fr 11:30-15:00,17:30-23:30; Sa,Su,PH 17:00-23:30","[nan, nan, nan, nan]",,"['italian', nan, nan]"
156,274617207,Taverna Paros,48.133918,11.6018567,restaurant,Mo-Su 16:00-01:00,"['http://www.paros-muenchen.de', nan, nan, nan]",+49 89 4702995,"['greek', nan, nan]"
157,275064989,Mehfil,48.1184917,11.5334921,restaurant,"Mo-Fr 11:30-14:00,17:30-22:00; Sa,Su,PH 17:30-22:00","['https://www.mehfil-muenchen.de/', nan, nan, nan]",+49 89 7609623,"['indian', nan, nan]"
158,275413431,Le Jardin,48.1295151,11.5889861,restaurant,,"[nan, nan, nan, nan]",,"['mediterranean', nan, nan]"
159,276637019,Asam-Schlössl,48.0952758,11.5425017,restaurant,Mo-Su 11:00-01:00,"['http://www.asamschloessl.de', nan, nan, nan]",+49 89 7236373,"['bavarian', nan, nan]"
160,276909578,Kaimug,48.1406128,11.5750208,restaurant,Mo-Sa 10:00-22:00,"['https://www.kaimug.de/', nan, nan, nan]",+49 89 20603325,"['thai', nan, nan]"
161,276909579,Tambosi Hofgarten,48.1429189,11.5782954,cafe,Su-Th 07:00-01:00; Fr-Sa 07:00-03:00,"['http://tambosi-odeonsplatz.de/', nan, nan, nan]",+49 89 23069360,"[nan, nan, nan]"
162,276909580,Starbucks,48.1430738,11.5781685,cafe,"Mo-Fr 07:00-21:00; Sa 08:00-21:00; Su,PH 08:30-21:00","['https://www.starbucks.de/', nan, nan, nan]",+49 89 21665850,"['coffee_shop', nan, nan]"
163,277037401,Hokkaido,48.1486258,11.4425448,restaurant,"Tu-Su 11:30-15:00, 17:30-23:00","[nan, 'http://www.hokkaido-muenchen.de/', nan, nan]",,"['chinese;japanese;sushi', nan, nan]"
164,277179482,Wirtshaus Valley’s,48.1172204,11.5449862,restaurant,Mo-Su 10:30-01:00,"['http://www.wirtshausvalley.de', nan, nan, nan]",+49 89 76775151,"['regional', nan, nan]"
165,277253196,Isarflimmern,48.122001,11.6168978,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
166,277253368,Bombay Palace,48.1224784,11.6132433,restaurant,"Su-Fr 11:30-14:30,17:30-22:00; Sa 17:30-22:00","[nan, nan, nan, nan]",,"['indian', nan, nan]"
167,277311504,vivi la vita,48.1432122,11.4250247,restaurant,"Mo-Sa 11:30-14:30,17:30-23:00; Su off","['http://www.vivilavita.de/', nan, nan, nan]",+49 89 89996499,"['italian', nan, nan]"
168,278829173,Harem,48.1797787,11.485521,restaurant,Mo-Su 16:00-23:00,"['https://www.harem-muenchen.de/', nan, nan, nan]",+49 89 140 1533,"['turkish', nan, nan]"
169,278841390,Taverna Naxos,48.1639667,11.4791373,restaurant,"Mo-Fr 11:30-14:00,17:30-24:00; Sa 17:30-24:00; Su 11:30-14:00,17:30-24:00","['http://www.naxos-muenchen.de', nan, nan, nan]",+49 89 85793920,"['greek', nan, nan]"
170,279798553,Wok,48.1240024,11.6562721,restaurant,"Mo off; Tu-Fr 11:00-14:00,17:00-22:00; Sa 17:00-22:00; Su 12:00-22:00","['https://www.woksushibar-muenchen.de/', nan, nan, nan]",+49 89 424488,"['asian;sushi', nan, nan]"
171,279830869,Bei Ling,48.1670967,11.5705401,restaurant,"Mo-Sa 11:30-15:00, 17:30-23:00; Su 11:30-23:00","[nan, nan, nan, nan]",,"['chinese', nan, nan]"
172,279831411,Lupo,48.1664005,11.5697797,restaurant,Mo-Su 11:30-22:00,"['http://www.tc-lupo.de/', nan, nan, nan]",,"[nan, nan, nan]"
173,279831813,La Piazza,48.1698215,11.5787798,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
174,279840968,Villa Toscana,48.1227961,11.6654868,restaurant,"Tu-Su 11:30-14:30, 17:30-22:30","[nan, nan, nan, nan]",,"['italian', nan, nan]"
175,279840975,Gasthof Obermaier,48.1216745,11.6701681,restaurant,Mo-Su 10:00-24:00,"['https://www.gasthof-obermaier.de/', nan, nan, nan]",+49 89 42 49 43,"['bavarian', nan, nan]"
176,279872939,Alter Wirt,48.1004971,11.544996,restaurant,Mo-Su 09:00-21:00,"['http://www.alterwirt-thalkirchen.com', nan, nan, nan]",+498974219977,"['german', nan, nan]"
177,279881215,Trattoria Tiberio,48.1216911,11.6626624,restaurant,"Mo-Su 11:30-14:30,18:00-23:30","['http://www.trattoriatiberio.de/', nan, nan, nan]",+49 89 424005,"['italian', nan, nan]"
178,279881217,Surya,48.1204857,11.6720122,restaurant,"Mo-Su 11:30-14:30,17:30-23:00","['http://suryarestaurant.de', nan, nan, nan]",+49 89 428199,"['indian', nan, nan]"
179,279890310,Ohana,48.1669462,11.5732053,restaurant,"Mo-Fr 11:30-15:00, 17:30-21:30; Sa 17:30-22:00; Su 12:00-15:00, 17:30-21:30","[nan, nan, nan, nan]",,"[nan, nan, nan]"
180,279896259,Ohayou,48.1673007,11.5737694,restaurant,"Mo-Sa 11:30-14:30,17:30-23:00; Su 17:00-22:00","['http://www.ohayou.de', nan, nan, nan]",+49 89 32 667 604,"['japanese', nan, nan]"
181,280151630,Schumann's,48.1439332,11.5786175,pub,"Mo-Fr 08:00-24:00, Sa-Su 18:00-24:00, Mo-Su 00:00-03:00; PH off","['http://www.schumanns.de', nan, nan, nan]",+49 89 229060,"[nan, nan, nan]"
182,281216583,Terra Kreta,48.0856045,11.6743651,restaurant,"Mo-Su 11:00-15:00, 17:00-22:00","['http://www.terrakreta.de', nan, nan, nan]",+49 89 12288669,"['greek', nan, nan]"
183,281257112,Baumkirchners,48.1271087,11.6298943,restaurant,Mo-Su 17:00-22:00+,"['http://www.baumkirchners.de', nan, nan, nan]",,"[nan, nan, nan]"
184,281511881,Schneider Bräuhaus,48.1276398,11.6297863,restaurant,Mo-Su 10:00-23:30+,"['http://bergamlaim.schneider-brauhaus.de', nan, nan, nan]",,"['regional', nan, nan]"
185,283103746,Café Kosmos,48.1424485,11.5599871,pub,"Mo-Fr 12:00-01:00, Sa-Su 18:00-03:00","['http://www.cafe-kosmos.de', nan, nan, nan]",+49 175 3748 756,"[nan, nan, nan]"
186,283154294,Kaminstube,48.1325845,11.6619931,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
187,283154296,Poseidon,48.1411105,11.6617738,restaurant,"Su-Sa 11:00-15:00, 17:00-00:00","[nan, nan, nan, nan]",,"['greek', nan, nan]"
188,283154303,Irodion,48.1396589,11.6487533,restaurant,"Mo-Fr 11:00-15:00,17:00-24:00","[nan, nan, nan, nan]",+49 89 93931555,"['greek', nan, nan]"
189,283154400,Romantica Venezia,48.2015233,11.5899807,restaurant,Su 17:00-23:00; Mo-Fr 11:30-14:00; Mo-Sa 18:00-23:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
190,284203406,Bei Antonio,48.1117733,11.4780959,restaurant,Th-Tu 11:30-23:30,"[nan, nan, nan, nan]",+49 89 71056 697,"['italian', nan, nan]"
191,286750920,Paganini,48.1801476,11.5995931,restaurant,,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
192,287207932,Gaststätte zum fleißigen Gartler,48.0959483,11.6106231,restaurant,Mo-Su 11:00-23:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
193,287568840,Rüen Thong,48.1509952,11.5486745,restaurant,"Tu-Su 11:30-14:30,18:00-23:00; Sa 18:00-23:00","['http://www.ruenthong.de/', nan, nan, nan]",,"['thai', nan, nan]"
194,288694736,Kreiller's,48.1277397,11.6339939,restaurant,10:00-01:00,"['http://www.kreillers.com/', 'http://www.kreillers.com/', nan, nan]",,"['international', nan, nan]"
195,289179131,Ristorante-Pizzeria Papà Franco,48.1759067,11.465705,restaurant,Mo 15:00-23:00; Tu-Su 10:30-23:00; Sa 10:30-24:00,"[nan, nan, nan, nan]",+49 89 8121 492,"['italian', nan, nan]"
196,289400346,Backträume,48.1461623,11.6402324,cafe,"Mo-Fr 07:00-15:00; Sa,Su 08:00-11:00; PH 12:00-12:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
197,289400348,Pizzeria Alter Kernhof,48.1465908,11.6393864,restaurant,"Mo-Fr 11:30-14:30,17:00-22:00; Su 12:00-21:30","['http://www.alterkernhof.de', nan, nan, nan]",,"['italian', nan, nan]"
198,289400349,Trattoria da Ciccio,48.1469231,11.6404019,restaurant,Tu-Su 17:00-23:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
199,290345973,Laimers,48.1413818,11.4925452,restaurant,Mo-Su 10:00-01:00,"['https://www.laimers.com/', nan, nan, nan]",+49 89 54 66 401,"['regional', nan, nan]"
200,290528084,Lucky,48.1186573,11.6406369,pub,Mo-Su 09:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
201,290722984,Rokko's Wirtshaus und Pension,48.1173219,11.6554276,restaurant,Mo-Su 11:00-01:00,"['https://www.rokkos.de/', nan, nan, nan]",,"['international', nan, nan]"
202,290748414,Sushi Sen,48.1408603,11.5183216,restaurant,"Mo-Fr,Su 11:30-14:30,17:30-22:00","['https://www.bongsenmuenchen.de/', nan, nan, nan]",+49 70 90 75 75,"['asian;vietnamese;thai;chinese', nan, nan]"
203,291076831,Wirtshaus zur Marienburg,48.1505273,11.6455683,restaurant,Mo-Su 11:30-24:00,"['http://www.wirtshauszurmarienburg.de/', nan, nan, nan]",,"['bavarian', nan, nan]"
204,291103843,Les Cuisiniers,48.1404408,11.5925875,restaurant,"Tu-Fr 12:00-15:00,18:00-01:00, Sa 18:00-01:00","[nan, nan, nan, nan]",+49 89 23709890,"[nan, nan, nan]"
205,291103849,Liebighof im Lehel,48.1407803,11.5906741,restaurant,"Mo-Fr 09:00-01:00, Sa-Su 17:00-01:00","['http://www.liebighof.de', nan, nan, nan]",+49 89 295405,"['bavarian', nan, nan]"
206,291103853,San Francisco Coffee Company,48.1410265,11.5886975,cafe,Mo-Fr 07:00-19:00; Sa-Su 08:00-18:00,"['https://www.sfcc.de/', nan, nan, nan]",+49 89 21031320,"['coffee_shop', nan, nan]"
207,291103861,Seitz Trattoria,48.1412843,11.5850675,restaurant,Mo-Fr 11:30-23:00; Sa 18:00-23:00,"['http://www.trattoria-seitz.eu', nan, nan, nan]",+49 89 23232649,"[nan, nan, nan]"
208,291103862,s'Zwölferl,48.1411708,11.5850238,pub,Mo-Sa 11:00-23:00+,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
209,291103873,Monsoon,48.142132,11.5861242,restaurant,Tu-Sa 18:00+,"['http://www.lifestyle-gastronomie.de', nan, nan, nan]",+49 89 12191192,"['international', nan, nan]"
210,291364382,Restaurant SirTobi,48.1389063,11.5906563,restaurant,"Mo-We 11:30-15:00; Th,Fr 11:30-15:00,17:30-24:00","['http://www.sirtobi-muenchen.de/', nan, nan, nan]",+49 89 32494825,"['regional', nan, nan]"
211,291364411,RSVLT,48.139515,11.5892361,bar,Tu-Sa 18:00-01:00,"['http://www.rsvlt.de/', nan, nan, nan]",+49 89 21578300,"[nan, nan, nan]"
212,291364468,Tattenbach,48.13995,11.5899248,restaurant,"Mo-Fr 11:00-01:00, Sa-Su 17:00-01:00","['http://www.tattenbach.de', nan, nan, nan]",+49 89 225268,"['bavarian', nan, nan]"
213,291364479,Sitar,48.1397803,11.5894626,restaurant,Mo-Su 11:30-14:30; 17:30-01:00,"['http://www.sitar-indisches-restaurant.de/', nan, nan, nan]",+49 89 21112361,"['indian', nan, nan]"
214,291364496,Mezza Via,48.1403943,11.5909872,restaurant,"Mo-Th 11:30-15:00,18:00-24:00, Fr 11:30-15:00,18:00-02:00, Sa 15:30-02:00","['http://www.mezzavia.de/', nan, nan, nan]",+49 89 22846634,"['italian', nan, nan]"
215,291364509,Sai Gon City,48.1394927,11.5921132,restaurant,,"[nan, nan, nan, nan]",+49 89 21949113,"['vietnamese', nan, nan]"
216,291364512,Salotto,48.1395502,11.5868896,restaurant,"Mo-Sa 09:00-01:00, Su,PH 10:00-00:00","['http://www.salotto-muenchen.de/', nan, nan, nan]",+49 89 20001546,"['italian', nan, nan]"
217,291364520,Seidelei,48.1392818,11.5919027,restaurant,"Mo-Fr 11:30-14:30,18:00-24:00, Sa 18:00-01:00","[nan, 'http://www.seidelei.com/', nan, nan]",,"['regional', nan, nan]"
218,291364535,Irgendwo bei Herry,48.1391122,11.5873849,pub,"Mo-Fr 17:00+; Sa,Su,PH 19:00+","[nan, nan, nan, nan]",+49 89 226660,"[nan, nan, nan]"
219,291364547,kokumi,48.1413174,11.5838841,restaurant,"Tu-Su 12:00-15:00, 18:00-23:00","['http://heykokumi.com', nan, nan, nan]",+4917684825751,"['sushi', nan, nan]"
220,291364558,Cupido,48.1426979,11.5867464,restaurant,Mo-Fr 09:30-23:00; Sa-Su 10:00-23:00,"['https://www.r-cupido.de/', nan, nan, nan]",+49 89 21667721,"['italian', nan, nan]"
221,291365357,Café Dukatz,48.1394643,11.5868064,cafe,Mo-Fr 07:30-19:00; Sa 08:00-19:00; Su 09:30-12:30,"['http://www.dukatz.de/', nan, nan, nan]",+49 89 23032444,"['coffee_shop', nan, nan]"
222,291436154,Cafe San,48.1397078,11.5186853,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
223,291642173,La Stanza,48.1397198,11.5867935,cafe,"Mo-Sa 08:00-01:00, Su 10:00-01:00","['https://la-stanza.de/', nan, nan, nan]",+49 89 25542393,"[nan, nan, nan]"
224,291642178,Maria Gandl,48.1397399,11.5871872,restaurant,"Su off, Mo-Sa 09:00-01:00","['https://www.gandl.de/', nan, nan, nan]",+49 89 29162525,"[nan, nan, nan]"
225,291642218,Facile,48.1410702,11.5861557,restaurant,Mo-Fr 11:30-14:30; Mo-Fr 17:30-22:30; Sa 17:30-22:30,"[nan, nan, nan, nan]",+49 89 21777367,"['italian', nan, nan]"
226,291642247,Leib und Seele,48.1456195,11.593542,restaurant,Mo-Su 09:00-01:00,"[nan, 'http://www.restaurant-leibundseele.de', nan, nan]",,"['international', nan, nan]"
227,291642255,Die Windrose,48.1453864,11.5938207,restaurant,Mo-Fr 12:00-15:30,"['http://www.bistro-windrose.de', nan, nan, nan]",+49 89 295377,"['italian', nan, nan]"
228,291745034,Arisu,48.1400263,11.5883931,restaurant,"Mo-Fr 11:00-15:00,18:00-22:00, Sa 18:00-22:00","['http://www.a-ri-su.de/', nan, nan, nan]",+49 89 24243594,"['korean', nan, nan]"
229,291745037,Eisdiele Delino,48.1395842,11.5872731,cafe,Mo-Sa 09:00-01:00,"['https://www.gandl.de/', nan, nan, nan]",+49 89 29162526,"['ice_cream', nan, nan]"
230,291898670,Paradiso,48.146803,11.5931084,restaurant,Mo-Sa 11:00-23:00,"['http://paradiso-münchen.de', nan, nan, nan]",+49 89 299703,"['italian;greek', nan, nan]"
231,291898690,Taverna del Sud,48.1496142,11.5971,restaurant,"Su-Sa 11:30-14:30, 18:00-00:00","[nan, nan, nan, nan]",+49 89 24292199,"['italian', nan, nan]"
232,291898769,Cafeteria im Lehel,48.1477203,11.5953715,cafe,,"[nan, nan, nan, nan]",+49 89 2283374,"[nan, nan, nan]"
233,292614403,Il Gelato Italiano,48.1139428,11.6984957,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
234,292738172,Zur Post,48.1505284,11.6577484,restaurant,"Su-Fr 11:30-14:00, Mo-Fr 17:00-22:00","[nan, nan, nan, nan]",,"['german', nan, nan]"
235,293221216,Villa Dante,48.1686357,11.5271294,restaurant,Mo-Su 10:30-01:00,"['https://www.villa-dante.de/', nan, nan, nan]",+49 89 14346137,"['italian', nan, nan]"
236,294906024,Manhattan,48.1839236,11.611092,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
237,295534026,Zum Wilden Mann,48.1207477,11.6116533,restaurant,Mo 13:00-00:00; Tu-Fr 11:30-00:00; Su 11:00-00:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
238,295985890,Augustiner am Dante,48.167831,11.5272482,restaurant,Mo-Su 09:00-01:00,"['https://augustiner-am-dante.de/', 'https://augustiner-am-dante.de', nan, nan]",,"['bavarian', nan, nan]"
239,295993624,Augustiner am Dom,48.1382031,11.5740213,restaurant,Mo-Su 10:00-24:00,"['https://augustineramdom.de', nan, nan, nan]",,"['regional', nan, nan]"
240,296136524,Kurfürst Maximilian Trattoria,48.164122,11.5285943,restaurant,Mo-Su 11:30-24:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
241,296462203,Nudelhaus Sano,48.1327474,11.5845829,restaurant,"Mo-Sa 12:00-16:00, 17:00-21:00; Su 16:00-22:00","['http://www.sushi-sano.de', nan, nan, nan]",+49 89 21568330,"['japanese', nan, nan]"
242,296462213,Indian Mango,48.1328672,11.5842744,restaurant,"Tu-Fr 11:30-15:00,17:30-22:30, Sa,Su,PH 12:00-23:00","['http://indian-mango.com', nan, nan, nan]",+49 89 25542424,"['indian', nan, nan]"
243,296462277,Pizza Hut,48.1338806,11.5831521,restaurant,Mo-Th 11:00-24:00; Fr-Sa 11:00-01:00; Su 11:00-24:00; PH 12:00-23:00,"[nan, nan, nan, nan]",,"['pizza', nan, nan]"
244,296468209,Rodman,48.1332364,11.5749452,bar,Fr-Sa 22:00-04:00; Su-Th off,"[nan, 'https://www.rodman.bar', nan, nan]",,"[nan, nan, nan]"
245,296468213,Shoya,48.1343163,11.5780414,restaurant,"Mo-Tu 12:00-15:00, 18:00-22:00; Fr-Sa 12:00-22:00","['https://www.shoya-group.de', nan, nan, nan]",,"['japanese;sushi', nan, nan]"
246,296895059,Ristorante Pizzeria Bella Calabria,48.111143,11.618237,restaurant,"Mo-Su 11:30-14:30,17:30-23:00; Tu off","['http://www.ristorante-girasole.de/', nan, nan, nan]",+49 89 68091200,"['italian', nan, nan]"
247,296937481,Xin Yun,48.1121739,11.6177402,restaurant,"Mo-Su,PH 11:30-15:00,17:30-23:00","[nan, nan, nan, nan]",+49 89 686803,"['chinese', nan, nan]"
248,296937500,Poseidon,48.1188368,11.6094597,restaurant,"Mo-Sa 11:00-15:00,17:00-01:00, Su,PH 11:00-01:00","[nan, nan, nan, nan]",+49 89 405558,"['greek', nan, nan]"
249,296937517,Louis,48.1396318,11.5893417,restaurant,"Mo-Fr 12:00-14:00,18:30-24:00; Sa ""gerne auf Anfrage""","['https://restaurant-louis.de/', nan, nan, nan]",+49 89 44141910,"['mediterranean', nan, nan]"
250,296953321,Restaurant Neptun,48.1405652,11.6429157,restaurant,Mo-Su 11:30-23:30,"['http://www.restaurant-neptun.de/', nan, nan, nan]",,"['italian', nan, nan]"
251,296957926,Gasthaus der Biermann,48.140572,11.6820555,restaurant,Mo-Su 06:30-23:00,"['https://www.gasthausbiermann.de/', nan, nan, nan]",+49 89 94539515,"['bavarian', nan, nan]"
252,296957929,Indischer Curry,48.1407206,11.6811677,restaurant,,"['http://www.lovely-pizzaservice.de/', nan, nan, nan]",+49 89 90969096,"['asian;burger;indian;italian', nan, nan]"
253,297037990,Potasia 2.0,48.129159,11.6308497,restaurant,"Mo-Fr 11:30-15:00,17:00-22:00, Su 11:30-22:00","['https://www.potasia.de/', nan, nan, nan]",+49 89 3834 1600,"['vietnamese', nan, nan]"
254,297037998,Mr. HAI,48.1297725,11.630861,restaurant,"Su-Fr 11:00-15:00,17:00-22:00, Sa 17:00-22:00","[nan, nan, nan, nan]",,"['asian', nan, nan]"
255,297038000,Pastello Eiscafe und Ristaurantino,48.1298621,11.6311326,restaurant,Mo-Su 10:30-23:00,"['http://pastello-misto.de/', nan, nan, nan]",+49 89 4311028,"['italian;ice_cream', nan, nan]"
256,297611148,Anatolia Kebaphaus,48.1266645,11.6212999,restaurant,09:00-22:00,"[nan, nan, nan, nan]",+49 176 31417126,"['kebab', nan, nan]"
257,297922622,Goa,48.1340942,11.5841028,restaurant,"Mo-Fr 11:30-14:30,17:30-23:00; Sa,Su 17:30-23:00","['https://goarestaurant.de/', nan, nan, nan]",+49 89 21111 789,"['indian', nan, nan]"
258,297922626,Kater Mikesch,48.1341369,11.5843686,restaurant,,"['http://www.katermikesch.com', nan, nan, nan]",+49 89 28856988,"[nan, nan, nan]"
259,297922632,Graf Arco Stub'n,48.1340553,11.5838598,pub,Mo-Th 11:00-03:00; Fr-Su 20:00-03:00,"[nan, nan, nan, nan]",+49 89 29160770,"[nan, nan, nan]"
260,298817185,Dhaba,48.1626208,11.5748903,restaurant,Mo-Fr 11:30-14:30; Mo-Sa 17:30-23:30; Su 12:00-23:00,"[nan, 'http://dhaba.de', nan, nan]",,"['indian', nan, nan]"
261,299100564,Cohibar City,48.1388979,11.5834724,pub,We-Th 20:00-02:00; Fr-Sa 20:00-04:00,"[nan, nan, nan, nan]",+49 89 22880289,"[nan, nan, nan]"
262,299513603,Kitcho,48.1396758,11.5827507,restaurant,"Mo-Sa 12:00-15:00,18:00-23:00","['https://www.kitcho.de/', nan, nan, nan]",+49 89 2283882,"['japanese', nan, nan]"
263,299513605,Toshi,48.1391124,11.5824846,restaurant,"Mo-Fr 12:00-14:00, Mo-Sa 18:00-24:00; Su off","['http://www.restaurant-toshi.de', nan, nan, nan]",+49 89 25546942,"['japanese', nan, nan]"
264,299832759,Goldene Bar im Haus der Kunst,48.1441766,11.5867056,cafe,We-Sa 10:00-22:00; Su-Tu 10:00-20:00,"[nan, 'http://www.hausderkunst.de/', nan, nan]",,"['international', nan, nan]"
265,300596044,ROMA,48.100624,11.625384,restaurant,Mo-Su 11:00-23:00,"['http://roma-perlach.de/', nan, nan, nan]",,"['italian', nan, nan]"
266,300886680,Georgios Taverne,48.1658045,11.5649907,restaurant,Mo-Su 17:30-01:00,"[nan, nan, nan, nan]",+49 89 308 93 96,"['greek', nan, nan]"
267,302372006,Cafe Wetterstein,48.1094063,11.5759824,cafe,"Mo-Sa 08:00-18:00; Su,PH 10:00-18:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
268,302372429,Schinken Peter,48.1110865,11.5845279,restaurant,10:00-24:00,"[nan, 'http://www.schinkenpeter.de/', nan, nan]",,"[nan, nan, nan]"
269,302753353,Café Arnulfpark,48.1443541,11.5441297,cafe,"Mo-Fr 06:30-18:00, Sa 07:00-13:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
270,303071163,Al Tabie,48.1218436,11.5487292,restaurant,"Mo,We,Th 11:00-14:00,17:00-22:00; Tu 11:00-14:00; Fr 11:00-22:00; PH,Sa,Su 12:00-22:00","[nan, nan, nan, nan]",,"['italian', nan, nan]"
271,303072921,Trattoria Da Paolo,48.1222011,11.5462511,restaurant,Mo-Tu 11:30-14:00; Mo-Sa 18:00-00:00,"[nan, nan, nan, nan]",+49 89 72 94 9883,"['italian', nan, nan]"
272,303741940,Fasanen-Stüberl,48.1966417,11.525484,restaurant,Mo 15:00-23:30; We-Su 15:00-23:30,"[nan, nan, nan, nan]",+49 89 1582 0272,"['regional', nan, nan]"
273,303801021,Da Salvatore,48.1949989,11.5341154,restaurant,"Mo,Tu,Th,Fr 11:30-14:30, 17:00-22:00; Sa-Su 11:30-22:00","[nan, nan, nan, nan]",+49 89 1506679,"['italian', nan, nan]"
274,303801046,La Giara,48.1965851,11.5321995,restaurant,"Tu-Fr 11:30-14:30, 17:30-23:00; Sa-Su 11:30-23:00","[nan, 'http://www.trattoria-lagiara.de/', nan, nan]",,"['italian', nan, nan]"
275,303801051,La Giara II,48.1968206,11.5454253,restaurant,Mo-Sa 11:30-24:00,"['http://www.trattoria-lagiara.de/?La_Giara_II', nan, nan, nan]",+49 89 3514808,"['italian;pizza', nan, nan]"
276,303806374,Mozzamo,48.1543136,11.5093952,restaurant,Su-Sa 11:00-24:00,"[nan, 'http://www.mozzamo.de/', nan, nan]",,"['italian', nan, nan]"
277,304005380,Ägäis,48.1135763,11.6452707,restaurant,Mo-Th 16:00-23:00; Fr-Sa 16:00-02:00; Su 10:00-23:00,"[nan, nan, nan, nan]",,"['greek', nan, nan]"
278,304005392,La Villetta,48.1134765,11.6506253,restaurant,"Mo-Sa 11:30-14:30,17:30-23:00; Su 11:30-23:00","[nan, nan, nan, nan]",+49 89 4202178,"['italian', nan, nan]"
279,304009204,Café Soleil,48.1983431,11.5347325,bar,Mo-Su 10:00-22:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
280,305192286,Görzer's Biergarten,48.0976462,11.6103326,restaurant,Tu-Fr 15:00-00:00; Sa 09:00-00:00; Su 10:00-19:00,"[nan, nan, nan, nan]",+49 89 686121,"['italian', nan, nan]"
281,305258377,Pinar,48.1004834,11.5875798,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
282,305258382,Kulisse,48.1007643,11.5886783,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
283,305258403,Taverne Lithos im Brecherspitz,48.1171147,11.5903999,restaurant,Su 12:00-20:30; Mo-Sa 16:00-20:30,"[nan, nan, nan, nan]",,"['greek', nan, nan]"
